bathrooms,bedrooms,square_feet,latitude,longitude,price
1,1,820,48.2469,-101.3017,835
1,1,820,48.2469,-101.3017,835
1,1,820,48.2469,-101.3017,775
1,2,820,39.2228,-84.5835,735
1,2,820,35.5119,-97.5026,625
1,1,820,44.5099,-88.0178,585
1,1,821,45.6658,-111.1159,1695
1,1,821,33.6912,-84.2465,910
1,2,821,29.7714,-95.4343,650
1,1,822,32.8004,-96.7887,1870
1,2,822,47.616,-122.3275,1795
1,2,822,30.5118,-97.6873,975
1,1,822,37.6836,-97.3369,880
1,1,822,46.8608,-96.8096,800
1,1,823,40.789,-74.0122,2560
1,1,823,43.0531,-87.9659,1575
1,1,823,43.1486,-87.9118,1560
1,2,823,32.6924,-97.1324,1280
1,1,823,36.0993,-115.2838,1169
1,1,823,34.1222,-84.2975,1159
2,2,823,42.0259,-93.6516,1100
1,1,824,47.5988,-122.1507,2035
1,2,824,47.791,-122.2177,1840
2,3,824,34.0791,-84.2039,1736
1,1,824,30.3054,-97.7497,1549
1,1,824,32.8212,-96.7853,1405
1,1,824,44.8144,-93.1655,1150
1,1,824,40.5734,-111.8511,1070
1,2,824,35.8079,-78.6466,1005
1,2,824,35.823,-78.6438,995
1,1,824,30.0796,-95.617,600
1,2,825,33.852,-118.3759,2475
1,1,825,34.1656,-118.3916,2199
1,1,825,39.8163,-98.5576,2125
1,2,825,47.616,-122.3275,1895
1,1,825,40.2967,-74.6137,1800
1,1,825,34.0648,-84.0849,1645
2,2,825,40.0054,-75.1415,1600
1,1,825,40.2967,-74.6137,1587
1,2,825,30.3054,-97.7497,1550
1,2,825,41.8625,-87.6825,1549
1,2,825,33.7416,-84.2614,1525
1,1,825,41.6505,-70.9367,1495
1,1,825,38.8995,-104.6992,1436
1,1,825,38.9148,-104.7713,1425
1,1,825,40.0054,-75.1415,1400
1,1,825,38.9577,-104.7566,1376
1,1,825,36.1036,-80.2159,1346
1,2,825,39.5551,-76.9906,1265
1,2,825,45.4851,-122.8349,1185
1,2,825,38.8562,-104.772,1015
1.5,1,825,39.7475,-75.0223,1005
1,2,825,41.2562,-96.0404,985
1.5,2,825,39.1366,-84.4337,955
1,1,825,39.0744,-94.5521,925
1,2,825,46.599,-120.5572,875
1,1,825,41.2562,-96.0404,850
1,2,825,35.9695,-83.981,825
1,1,825,34.678,-92.7603,775
1,2,825,42.7199,-84.5731,710
1,2,825,40.2057,-85.4,700
1,2,825,38.2006,-84.9469,615
1,1,826,47.6829,-122.1209,1899
1,1,826,40.5853,-105.0839,1450
1,1,826,26.1806,-81.7257,1300
1,1,826,32.833,-83.6723,1275
1,1,826,28.6658,-81.3932,1009
1,1,826,29.7714,-95.4343,950
1,1,826,29.7714,-95.4343,900
1,1,827,37.3905,-122.0796,2895
1,1,827,38.6487,-77.3152,1700
1,1,827,40.2206,-74.7174,1650
1,1,827,34.1222,-84.2975,1315
1,1,827,30.4973,-97.8276,1191
1,1,827,30.4973,-97.8276,976
1,1,827,37.1386,-77.3919,964
1,1,827,35.1354,-89.7585,958
1,1,828,30.3054,-97.7497,2290
1,1,828,39.1527,-76.9306,1800
1,1,828,38.7864,-77.6563,1688
2,2,828,40.7985,-77.8612,1568
1,1,828,27.3071,-80.4554,1395
1,1,828,39.4944,-77.4535,1250
1,1,828,39.4944,-77.4535,1220
1,1,828,34.1139,-84.0073,1070
2,2,828,42.0621,-93.8855,635
1,2,828,33.0769,-83.3032,625
1,1,829,47.6869,-122.1896,2870
1,1,829,33.7848,-84.3922,1729
1,2,829,39.736,-104.9819,1695
1,1,829,32.9314,-97.0956,1380
1,1,829,37.1223,-76.4484,1281
1,1,830,40.9472,-74.2427,1970
1,1,830,42.3968,-71.0342,1876
1,2,830,40.6077,-74.2824,1875
1,1,830,41.8625,-87.6825,1790
1,1,830,33.8323,-117.9079,1570
1,2,830,47.75,-122.24,1550
1,2,830,41.2562,-96.0404,1486
1,1,830,40.8861,-74.4847,1475
1,1,830,43.0531,-87.9659,1430
1,1,830,36.7434,-76.2257,1420
1,1,830,43.0637,-88.1403,1330
1,2,830,42.9833,-71.4574,1270
1,1,830,33.9351,-84.5289,1039
1,1,830,33.9222,-84.0725,1018
1,2,830,41.3864,-81.7377,920
1,2,830,40.7061,-111.9048,899
1,2,830,36.8892,-76.2382,799
1,1,830,30.0871,-95.4685,795
2,2,830,32.275,-95.3017,781
1,2,830,37.2737,-79.9668,680
1,1,831,40.3663,-74.6688,1882
1,3,831,39.0744,-94.5521,1290
1,1,831,39.2858,-84.522,850
1,1,832,40.722,-74.0644,2920
1,1,832,40.8342,-73.9735,2495
1,1,832,32.8212,-96.7853,1700
1,2,832,33.7848,-84.3922,1550
1,2,832,45.4922,-122.8578,1325
1,2,832,39.0744,-94.5521,1245
1,1,832,36.0346,-78.869,981
1,1,832,40.4042,-80.0968,952
1,1,832,35.6757,-97.4949,891
1,1,832,36.3317,-82.3837,800
1,1,833,42.4164,-71.0059,1800
1,1,833,45.6037,-122.6756,1445
1,2,833,42.9833,-71.4574,1399
1,1,833,28.0569,-82.6059,1335
1,2,833,39.5235,-119.8016,1300
1,2,833,42.9833,-71.4574,1299
1,2,833,39.5902,-74.3541,1245
1,2,833,39.5902,-74.3541,1209
1,1,833,33.0023,-96.8406,1092
1,1,833,45.1748,-93.3109,1025
1,1,833,43.1921,-89.2195,999
1,1,833,35.823,-78.6438,969
1,1,833,40.8062,-96.6778,885
2,2,834,34.1517,-118.3651,2275
1,1,834,35.9966,-78.8991,2265
1,2,834,34.164,-118.4984,1950
1,1,834,34.092,-117.8844,1710
1,1,834,29.4624,-98.5253,1350
1.5,1,834,32.722,-97.083,1015
1,1,834,32.4418,-99.7494,905
1,2,834,47.9179,-97.0658,795
1,1,835,30.3054,-97.7497,2184
2,2,835,33.8726,-117.8546,2095
1,2,835,40.3346,-74.5794,1898
1,1,835,39.0744,-94.5521,1350
1,2,835,38.8516,-76.8871,1245
1,1,835,35.6714,-79.1694,1029
1,1,835,30.4601,-84.2714,925
1,1,835,41.2562,-96.0404,870
1,1,836,39.2608,-77.278,1545
1,1,836,39.4276,-76.7727,1320
1,1,836,29.4624,-98.5253,1180
1,1,836,32.8524,-97.0886,1123
1,1,836,30.2989,-81.6324,919
1,2,837,47.5892,-122.0343,1745
1,2,837,47.5892,-122.0343,1745
1,2,837,47.5892,-122.0343,1670
1,2,837,40.2659,-74.6959,1600
2,2,837,37.1892,-93.2908,1438
1,1,837,40.8062,-96.6778,850
1,1,838,40.2897,-74.0189,2070
1,1,838,43.6046,-116.2475,1600
1,1,838,42.9384,-87.9971,1250
1,1,838,43.5329,-96.7265,811
2,2,839,42.0259,-93.6516,825
2,2,840,34.0372,-118.2972,2695
1,2,840,33.8056,-118.1696,2195
1,1,840,41.0133,-74.3321,2150
2,3,840,40.4969,-86.9659,1590
1,1,840,43.0531,-87.9659,1475
1,1,840,30.3054,-97.7497,1450
1,1,840,29.7714,-95.4343,1417
1,2,840,38.8391,-76.9175,1322
1,1,840,39.8952,-75.0415,1310
1,2,840,38.9148,-104.7713,1270
1,1,840,40.3613,-86.9005,1200
1,1,840,33.8144,-84.2804,1200
1,2,840,39.5373,-76.3558,1165
1,2,840,38.7918,-104.8265,1155
1,1,840,41.4794,-81.5609,1100
1,3,840,43.0724,-89.4003,1095
1,2,840,38.9148,-104.7713,1070
1,1,840,44.9379,-93.6693,1050
1,2,840,38.8862,-104.7389,995
2,2,840,39.3042,-94.9253,825
1,2,840,31.7951,-106.3886,795
1,3,840,36.116,-95.9281,775
1,2,840,33.9612,-81.1134,775
1,2,840,30.0294,-93.8359,700
1,2,840,47.9179,-97.0658,675
1,2,840,35.0673,-92.3808,650
1,1,841,34.0372,-118.2972,2600
2,2,841,39.2031,-76.7531,1476
1,1,841,41.4501,-81.9235,1268
1,1,841,35.9651,-86.5147,1076
1,1,841,42.0259,-93.6516,650
2,2,842,41.8625,-87.6825,2350
1,1,842,34.1132,-117.6615,1900
1,1,842,32.8212,-96.7853,1875
1,1,842,35.471,-97.5299,1230
1,1,842,39.267,-84.2921,1057
1,1,842,35.9165,-78.9177,1042
1,1,842,36.3188,-86.6973,995
1,1,842,36.0249,-78.4646,870
1,1,843,32.8212,-96.7853,2186
1,2,843,47.8441,-122.1991,1755
1,1,843,32.8123,-96.8146,1624
1,1,843,42.9442,-71.5194,1595
2,2,843,35.0462,-85.2352,1264
1,2,843,39.0744,-94.5521,950
1,1,843,48.2469,-101.3017,805
1,1,844,43.0735,-88.0172,1280
1,1,844,30.3054,-97.7497,1202
1,1,844,28.077,-82.4202,1184
1.5,2,844,39.4733,-76.2993,1120
1,2,844,43.7815,-88.4411,424
1,1,845,40.722,-74.0644,3191
1,1,845,40.722,-74.0644,3159
1,1,845,42.4585,-71.0609,2355
1,1,845,44.0559,-121.3041,1900
2,2,845,33.8323,-117.9079,1805
1,1,845,33.7848,-84.3922,1582
1,1,845,44.8144,-93.1655,1395
1,2,845,25.933,-80.2624,1200
1,2,845,41.2562,-96.0404,1015
2,2,845,37.6322,-77.5452,975
1,1,845,36.0913,-79.2861,870
1,1,846,40.8866,-74.7498,1689
1,1,846,38.7999,-77.1072,1595
1,1,846,30.3054,-97.7497,1465
1,1,846,40.8866,-74.7498,1327
1,1,846,41.8625,-87.6825,1315
1,1,846,30.3054,-97.7497,1283
1,1,846,40.8866,-74.7498,1277
1,1,846,30.3054,-97.7497,1044
1,1,846,35.6217,-97.4702,925
1,2,846,43.0531,-87.9659,875
1,2,847,34.0372,-118.2972,2898
1,1,847,32.8212,-96.7853,1686
1,1,847,27.2467,-82.4882,1565
1,1,847,44.8653,-93.4749,1500
1,2,847,30.3054,-97.7497,1145
1,2,847,39.842,-75.0295,1100
1,1,847,35.1628,-85.2135,799
1,1,848,45.5091,-122.6449,1950
1,1,848,33.8144,-84.2804,1707
1,2,848,38.8391,-76.9175,1337
1,2,848,38.8391,-76.9175,1337
1,1,848,28.0076,-82.4792,1311
1,1,848,30.4601,-84.2714,879
1,1,849,35.823,-78.6438,1292
1,3,849,33.3898,-111.9272,1185
1,1,849,36.3302,-115.3257,1050
1,1,849,30.4601,-84.2714,839
1,2,850,34.1332,-118.3636,3950
1,1,850,42.3882,-83.1122,3390
1,1,850,37.7904,-122.2151,2800
2,2,850,34.0948,-118.3699,2800
1,2,850,34.0372,-118.2972,2795
1,1,850,34.0075,-118.3941,2750
1.5,1,850,34.0372,-118.2972,2700
1,2,850,34.0899,-118.2932,2700
1,2,850,34.0372,-118.2972,2695
1,1,850,34.0372,-118.2972,2570
1,1,850,40.2945,-73.9952,2515
1,1,850,42.418,-71.1669,2300
1,2,850,47.616,-122.3275,2295
1,1,850,40.8342,-73.9735,2260
1,1,850,40.0054,-75.1415,2100
1.5,2,850,40.0341,-105.3055,2075
1,1,850,27.3311,-82.548,1990
1,1,850,33.8596,-118.2552,1845
1,2,850,33.7834,-118.1506,1795
1,2,850,33.1308,-117.0809,1775
1,2,850,28.0076,-82.4792,1699
1,2,850,40.0414,-75.4867,1695
1,2,850,47.2087,-121.8634,1695
1,1,850,33.736,-117.8821,1685
1,2,850,47.7179,-122.2059,1599
1.5,1,850,40.5007,-80.0667,1550
1,1,850,38.0692,-78.7023,1500
1,2,850,26.2196,-98.2339,1500
1,1,850,44.9358,-93.6328,1450
1,1,850,44.9405,-93.1027,1450
1,2,850,40.5059,-80.1869,1450
1,1,850,42.2711,-83.745,1399
1,1,850,28.0076,-82.4792,1399
1,2,850,39.3776,-76.706,1395
1,1,850,42.2711,-83.745,1359
1,2,850,30.3054,-97.7497,1350
1.5,2,850,45.4851,-122.8349,1339
1,1,850,43.0531,-87.9659,1325
1,1,850,28.4951,-81.4553,1299
1,2,850,30.3054,-97.7497,1295
1,2,850,45.3402,-122.5586,1285
1,1,850,45.3906,-122.5887,1269
1,1,850,42.2711,-83.745,1269
1,2,850,36.9427,-76.253,1242
1,2,850,40.7061,-111.9048,1230
1,2,850,28.5163,-81.3644,1225
1,2,850,27.0717,-82.3833,1200
2,2,850,40.1171,-88.1889,1200
1,1,850,39.1679,-84.4933,1200
1,2,850,29.7714,-95.4343,1195
1,1,850,39.1634,-76.6165,1179
1,2,850,39.3754,-76.8054,1150
1,2,850,39.9974,-82.9829,1140
1,2,850,39.3754,-76.8054,1135
1,2,850,39.4779,-119.8972,1133
1,1,850,39.8275,-75.1597,1125
1,1,850,35.791,-78.1902,1110
1,2,850,30.6859,-97.9119,1100
1,1,850,41.4648,-81.6794,1100
1,2,850,42.1088,-72.5522,1100
1,2,850,40.5059,-80.1869,1080
1,2,850,39.3754,-76.8054,1065
1,2,850,39.7286,-75.1276,1050
2,2,850,30.5118,-97.6873,1029
1,2,850,61.1723,-149.8414,1020
1,2,850,39.4324,-76.3552,1010
1,3,850,42.0259,-93.6516,1005
1,2,850,43.7012,-85.4657,1000
1,1,850,39.7475,-75.0223,1000
1,1,850,38.6274,-90.304,995
1,2,850,39.0744,-94.5521,995
1,1,850,41.8625,-87.6825,995
2,2,850,26.9261,-82.3018,995
1,2,850,35.7551,-78.7199,985
1,2,850,45.2764,-92.9901,980
1,2,850,40.5059,-80.1869,980
1,2,850,40.5059,-80.1869,980
1,1,850,35.7751,-78.6391,978
1,1,850,42.2368,-83.6103,969
1,1,850,36.0913,-79.2861,964
1,2,850,45.2764,-92.9901,959
1,1,850,26.5761,-81.8644,950
1,1,850,35.823,-78.6438,949
1,2,850,40.7061,-111.9048,925
1,2,850,39.0744,-94.5521,925
1,1,850,39.3191,-76.6126,910
1,1,850,33.9295,-84.4662,910
1,1,850,42.4751,-83.2572,879
1,1,850,29.7714,-95.4343,869
1,2,850,35.7585,-78.7783,865
1,1,850,41.4983,-81.6437,855
2,2,850,33.6091,-85.837,850
1,2,850,41.2562,-96.0404,850
1,2,850,42.6465,-83.2861,825
1,1,850,42.1758,-83.4877,803
1,1,850,41.554,-81.4796,800
1,1,850,39.2294,-84.625,800
1,2,850,38.8154,-104.7779,800
1,2,850,39.6854,-84.1965,799
1,2,850,39.0744,-94.5521,795
1,2,850,null,null,780
2,2,850,38.2009,-85.6999,775
0,2,850,40.0213,-105.2552,775
1,1,850,36.0746,-79.0777,775
1,3,850,42.0259,-93.6516,750
1,1,850,41.5835,-93.7597,730
1,2,850,47.9179,-97.0658,725
1,2,850,32.4645,-93.7879,725
1,2,850,39.7078,-86.3938,720
1,1,850,40.8062,-96.6778,715
1,3,850,41.1765,-96.0829,715
2,2,850,36.1228,-97.0692,699
1,2,850,41.5927,-93.6276,675
1,2,850,32.833,-83.6723,650
1,3,850,39.7539,-84.2418,650
1,1,850,38.304,-85.7388,649
1,2,850,35.1872,-101.8587,625
1.5,1,850,30.4415,-91.1012,600
1,2,850,48.2469,-101.3017,595
1,2,850,39.7528,-84.1744,565
1,2,850,39.8456,-84.1117,525
1,2,850,47.2665,-101.7775,500
2,2,851,37.7599,-122.4379,5095
2,2,851,47.616,-122.3275,2195
1,1,851,32.8212,-96.7853,1775
1,1,851,26.7173,-80.1164,1250
1,2,851,39.8652,-75.0568,1065
1,3,851,35.8707,-79.0222,1026
1,2,851,40.7481,-82.5336,654
1,1,852,40.6657,-74.1193,2270
1,1,852,39.4276,-76.7727,1363
1,1,852,39.4915,-76.6609,1200
1,2,852,45.5091,-122.6449,1195
1,1,852,41.5835,-93.7597,875
1,1,853,39.1396,-77.1914,1496
1,1,853,39.8502,-104.9699,1468
1,2,853,42.9833,-71.4574,1429
1,2,854,40.3346,-74.5794,1740
1,1,854,39.2144,-76.8797,1545
1,3,854,42.0259,-93.6516,1160
1,1,854,36.1519,-79.8168,1140
1,1,854,40.3012,-111.6907,1116
1,1,854,41.2715,-96.2423,995
1,1,854,37.5173,-77.5044,990
1,1,854,35.7488,-78.6369,857
1,1,855,34.0372,-118.2972,3193
1,2,855,47.6146,-122.1684,1639
1,1,855,43.047,-76.156,1025
1,1,855,34.0007,-84.4665,975
1,1,855,34.0007,-84.4665,885
1,1,855,33.9295,-84.4662,875
1,1,856,42.2883,-71.1639,2350
1,2,856,47.4831,-122.1298,1700
1,2,856,47.4831,-122.1298,1680
1,1,856,30.3054,-97.7497,1550
1,1,856,41.8625,-87.6825,1526
1,1,856,42.9908,-89.5684,1270
1,2,856,39.6847,-104.9263,1200
1,1,856,43.0734,-89.1988,1160
1,1,856,36.0993,-115.2838,1002
1,1,856,35.4975,-97.7329,854
1,1,856,32.7407,-97.3394,825
1,1,857,37.7599,-122.4379,3100
1,1,857,39.7673,-105.0151,1825
1,1,857,42.8022,-73.9287,1025
1,1,858,36.1554,-115.1733,1450
1,1,858,41.6806,-91.585,950
1.5,2,858,35.4014,-80.5827,839
1,2,858,43.5329,-96.7265,680
1,0,859,34.0372,-118.2972,2100
1.5,2,859,47.7046,-122.1989,1995
1,1,859,41.4712,-81.5155,770
1,2,860,37.7599,-122.4379,4695
1,2,860,37.7904,-122.2151,2550
1,2,860,47.616,-122.3275,2400
1,1,860,30.3054,-97.7497,1805
1,1,860,34.0299,-84.2425,1373
1,1,860,43.0637,-88.1403,1325
1,1,860,42.2711,-83.745,1198
2,2,860,30.3054,-97.7497,1150
1,2,860,39.0744,-94.5521,1075
1,2,860,40.6498,-111.9625,1060
1,1,860,39.8057,-74.9979,965
1,1,860,33.5834,-85.0844,825
1,2,860,36.2548,-115.5263,775
1,2,860,36.2548,-115.5263,775
1,2,860,33.4632,-94.0736,635
2,2,861,40.4448,-79.9725,2260
1,1,861,38.8738,-77.1055,2200
1,2,861,32.7685,-117.0046,1845
1,1,861,36.0993,-115.2838,1312
1,1,861,29.4624,-98.5253,1152
1,2,862,47.5612,-122.1534,1990
1,2,862,47.5612,-122.1534,1955
1,1,862,41.824,-71.4315,1756
1,2,862,47.4457,-122.1407,1735
1,1,862,42.5014,-71.069,1555
1,1,862,32.9314,-97.0956,1295
1,2,862,35.9707,-79.0428,999
1,2,863,33.2039,-117.2421,1750
1,1,863,45.4157,-122.5243,1294
2,2,863,30.3054,-97.7497,1040
1,2,863,39.0744,-94.5521,1021
1,2,864,47.3907,-122.2626,1724
1,2,864,47.3907,-122.2626,1724
1,2,864,47.3907,-122.2626,1724
1,2,864,47.3907,-122.2626,1724
2,3,864,40.1145,-88.2723,1497
2,2,864,39.8668,-105.0055,1399
1,1,864,28.2966,-81.6162,1375
2,2,864,39.8668,-105.0055,1365
1,2,864,48.7871,-122.4437,1125
1,2,864,40.5059,-80.1869,930
2,2,864,40.3911,-80.1989,920
1.5,2,864,41.6475,-93.4713,800
1,2,864,41.3711,-82.1168,640
1,1,865,33.9855,-118.4532,2891
1.5,1,865,34.1881,-118.3905,2516
1,2,865,39.4276,-76.7727,1360
1,2,865,39.4276,-76.7727,1330
1,1,865,29.4624,-98.5253,1200
1,2,865,30.3054,-97.7497,1145
1,2,865,32.7057,-96.8747,1095
1,2,865,36.888,-76.1455,1049
1,2,865,45.0118,-123.0157,875
1,2,865,39.438,-78.9805,513
1,1,866,35.8269,-78.8335,1211
1,2,866,30.4348,-86.6208,800
1,1,867,35.0462,-85.2352,1354
1,2,867,38.8562,-104.772,1205
1,2,867,38.9148,-104.7713,1110
1,2,867,32.2264,-110.9438,875
1,2,868,21.3991,-157.7452,2150
1,1,868,42.1666,-70.9511,2098
1,1,868,29.7714,-95.4343,1614
1,2,868,33.7848,-84.3922,1600
1,1,868,28.1932,-81.6047,1290
2,2,868,30.5118,-97.6873,1149
2,2,868,30.5118,-97.6873,1149
2,2,868,30.5118,-97.6873,1149
2,2,868,32.7407,-97.3394,1100
2,4,868,40.1145,-88.2723,1100
1,1,868,37.1386,-77.3919,919
1,1,869,35.7585,-78.7783,1345
1,2,869,33.0653,-97.0251,1089
1,1,870,37.7599,-122.4379,4995
1,1,870,40.8342,-73.9735,2140
2,2,870,36.8532,-76.2902,1605
1,1,870,39.0761,-77.1247,1600
1,1,870,35.8079,-78.6466,1558
1,1,870,45.1092,-93.3286,1495
2,2,870,39.6894,-105.1119,1445
2,2,870,29.4624,-98.5253,1225
1,1,870,28.0076,-82.4792,1180
1,2,870,41.2546,-96.2265,1095
1,1,870,34.0505,-81.0098,1055
1,2,870,40.7061,-111.9048,999
1,2,870,39.0269,-94.6516,975
1,2,870,44.9545,-123.0072,950
1,2,870,41.031,-111.942,910
1,1,870,38.9571,-95.2657,875
1,1,870,37.6836,-97.3369,805
1.5,2,870,39.7903,-84.214,719
1,1,871,40.0037,-75.3717,1995
2,2,871,41.8625,-87.6825,1755
1,1,871,47.5481,-122.0471,1723
1,1,871,39.825,-75.1322,1605
2,2,871,30.3054,-97.7497,1270
1,1,871,42.7527,-71.4854,1225
1,2,871,35.471,-97.5299,770
1,1,872,40.8211,-73.989,2350
1.5,2,872,47.7046,-122.1989,2000
1,1,872,35.9999,-78.9413,1296
1,1,872,29.4624,-98.5253,1109
1,2,872,40.7722,-81.4132,690
1,1,873,40.722,-74.0644,1934
1,1,873,29.7714,-95.4343,1380
1,1,873,32.4797,-96.9807,1300
1,2,873,39.8889,-74.9116,1255
1,2,874,40.2967,-74.6137,1885
1,1,874,41.3708,-72.9259,1325
1,1,874,42.9908,-89.5684,1205
1,1,874,29.4624,-98.5253,924
1,1,875,42.3895,-71.1039,2780
1,1,875,34.0372,-118.2972,2520
1,1,875,38.9118,-77.0132,2495
1,1,875,33.955,-118.3967,2445
1,2,875,38.4498,-122.7129,2395
1,2,875,40.0366,-75.3801,1925
1,2,875,33.1463,-117.1694,1695
2,2,875,33.8631,-118.1765,1625
2,2,875,43.0712,-78.8141,1500
1,2,875,42.829,-71.658,1289
1,2,875,39.5551,-76.9906,1280
1,1,875,30.3054,-97.7497,1269
1,2,875,39.0744,-94.5521,1263
1,2,875,44.9405,-93.1027,1249
1,2,875,42.829,-71.658,1249
1,2,875,42.829,-71.658,1249
1,2,875,41.3498,-72.1062,1183
1,2,875,45.6558,-122.5888,1175
1,2,875,41.3498,-72.1062,1158
1,2,875,41.3498,-72.1062,1158
1,2,875,41.3498,-72.1062,1158
1,2,875,41.3498,-72.1062,1158
1,2,875,41.3498,-72.1062,1158
1,1,875,42.0341,-87.8937,1150
1,2,875,39.3754,-76.8054,1010
1,2,875,32.9108,-96.7321,995
1,2,875,42.0259,-93.6516,980
1,2,875,42.5528,-83.476,975
1,2,875,39.0744,-94.5521,950
1,1,875,39.0744,-94.5521,800
2,3,875,42.3149,-85.1757,732
2,2,875,26.1596,-97.989,675
2,2,876,41.9392,-71.3028,1600
1,2,876,40.1657,-105.1365,1461
1,1,876,44.8653,-93.4749,1400
2,2,876,32.7583,-97.088,1180
2,2,876,32.7583,-97.088,1180
2,2,876,32.6548,-97.1587,1169
1,2,876,44.9545,-123.0072,995
1,1,876,29.4624,-98.5253,977
1,1,876,39.4626,-87.3824,929
1,1,876,40.8062,-96.6778,885
1,1,877,30.3054,-97.7497,1600
1,2,877,45.4305,-122.7798,1295
1,1,877,43.0724,-89.4003,1275
1,2,877,38.8503,-104.7586,1090
3,3,878,40.1171,-88.1889,2385
2,2,878,37.9682,-122.0091,2195
1,1,878,30.5118,-97.6873,1002
1,1,879,32.0057,-102.1036,1470
1,1,879,34.0072,-84.0034,1450
1,1,879,39.2144,-76.8797,1440
1,2,879,44.5099,-88.0178,1278
1.5,1,880,25.7603,-80.3005,2350
1,2,880,40.7667,-74.0295,1900
2,2,880,33.9556,-118.3498,1750
1.5,2,880,33.2039,-117.2421,1675
2,3,880,40.4969,-86.9659,1650
2,2,880,47.8495,-122.2825,1585
1,1,880,36.7434,-76.2257,1539
1,2,880,38.8488,-77.3296,1450
1.5,2,880,40.4969,-86.9659,1440
1,2,880,42.7527,-71.4854,1410
1,2,880,39.4044,-76.4482,1335
1,2,880,38.7555,-76.9825,1280
1,2,880,42.9833,-71.4574,1229
1,2,880,26.1481,-80.2271,1200
1,1,880,33.1932,-87.5349,1125
1,2,880,40.6493,-111.8828,925
1,2,880,29.6803,-95.1845,880
1,2,880,42.8396,-83.4287,850
1,1,880,36.116,-95.9281,825
1.5,2,880,41.1765,-96.0829,770
2,2,880,40.3613,-86.9005,750
2,2,880,35.471,-97.5299,665
1,1,881,30.3054,-97.7497,1516
1,1,881,36.9761,-86.4362,1250
1,1,882,43.2286,-87.9668,1500
1,1,882,43.2286,-87.9668,1500
1,1,882,43.0724,-89.4003,1345
1,2,882,32.696,-97.0878,1112
1,1,882,32.8403,-97.0955,979
1,1,882,29.4624,-98.5253,975
1,2,882,43.4182,-88.1681,824
1,2,882,39.529,-84.2974,780
1,1,883,38.9645,-76.9637,1705
2,2,883,32.722,-97.083,1015
1,2,884,34.1408,-118.1273,2100
1,1,884,47.4831,-122.1298,1930
1,2,884,33.8375,-118.0012,1895
1,2,884,47.7921,-122.3045,1400
1,2,884,47.7921,-122.3045,1400
1,2,884,39.9071,-75.0838,1295
1,2,884,39.9071,-75.0838,1205
1,2,884,34.025,-84.3128,1061
1,3,884,39.0744,-94.5521,950
2,2,884,35.6982,-97.4325,825
1,4,885,41.8625,-87.6825,2075
2,2,885,35.823,-78.6438,1700
1.5,2,885,40.2355,-111.6479,1545
1,1,885,44.9855,-93.3023,1525
2,2,885,38.2722,-76.4664,1476
1,1,885,27.0533,-82.1205,1150
1,1,886,41.5486,-90.5922,1550
1,2,886,35.9907,-78.9074,1400
1,2,886,40.8062,-96.6778,1400
1,2,886,38.8077,-76.9886,1229
2,2,886,39.6404,-77.0297,1099
1,2,886,32.7057,-96.8747,1095
1,1,886,34.0505,-81.0098,980
1,2,886,42.5589,-89.0873,850
2,2,887,40.0213,-105.2552,2000
1,2,887,39.1695,-77.2694,1637
1,2,888,41.0292,-73.771,2695
2,2,888,47.5259,-122.2857,1875
1,1,888,42.7527,-71.4854,1592
1,1,888,39.9974,-82.9829,1585
2,2,888,40.4969,-86.9659,1098
1,2,888,42.6808,-89.0286,799
1,2,888,46.8608,-96.8096,795
2,2,889,42.7911,-71.2193,1784
1,1,889,43.0531,-87.9659,1280
2,3,890,37.4356,-122.134,5100
2,2,890,38.9118,-77.0132,3395
1,2,890,33.8323,-117.9079,1835
2,2,890,33.2039,-117.2421,1725
1,2,890,39.0201,-77.0113,1708
2,2,890,40.1145,-88.2723,1495
1,1,890,39.0471,-76.4978,1474
1,1,890,39.0471,-76.4978,1459
1,1,890,39.0471,-76.4978,1444
1,1,890,47.7016,-116.7826,1440
1,1,890,40.0054,-75.1415,1350
2,2,890,47.0012,-120.5424,1165
1,1,890,33.9222,-84.0725,1165
1,1,890,29.7714,-95.4343,1065
1,1,890,39.9974,-82.9829,1000
1,1,890,32.2264,-110.9438,990
1,1,890,29.9884,-95.6728,943
1,1,890,29.9884,-95.6728,940
1,3,890,29.4624,-98.5253,925
2,2,890,32.275,-95.3017,823
1,2,890,42.8464,-84.5898,800
1,1,890,46.8296,-100.8908,705
1.5,1,891,25.7603,-80.3005,1900
1,2,891,42.8181,-84.4593,725
1,1,892,32.7876,-117.1265,1994
1,1,892,38.9974,-76.8818,1460
1,1,892,30.5118,-97.6873,972
1,1,893,39.3754,-76.8054,1065
1,1,893,39.3754,-76.8054,1050
2,2,893,37.1275,-76.5219,975
1,3,894,37.7599,-122.4379,5195
1,2,894,47.616,-122.3275,2195
1.5,2,894,39.6894,-105.1119,1595
2,2,894,35.4751,-97.5035,1480
2,2,894,35.4751,-97.5035,1450
2,2,894,35.4751,-97.5035,1440
1,1,894,40.3942,-79.9046,1246
1,2,894,29.9142,-93.9383,985
1,2,894,39.0744,-94.5521,909
1,1,894,41.6475,-93.4713,899
2,2,895,34.0372,-118.2972,2995
1,2,895,45.5091,-122.6449,1495
1,2,895,38.6968,-104.6969,1350
1,2,895,39.7025,-104.9311,1300
2,2,895,39.9925,-85.7729,1199
1,2,895,42.9833,-71.4574,1199
1,1,895,40.617,-80.0641,1166
